User ID,User Level,Timestamp,Inspection Type,Total Quantity,Correct Orientation,Wrong Orientation,Inspection Type,Decoded Batch Quantity,Decoded Box Quantity,Accumulated Batch Quantity,Overall Result,Messages,Remarks,Approved By
a,Admin,31-01-2023 | 15:42:57.316,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:43:28.655,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:43:37.336,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:43:48.002,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:43:55.476,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:44:08.196,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:44:29.835,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:44:38.420,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:44:43.369,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:44:54.438,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:45:05.558,TopVision,25,25,0,CodeReader,285,25,285,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:41.929,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:45.170,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:47.940,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:50.290,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:52.567,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:54.499,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:56.469,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:49:58.380,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:50:02.139,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:50:05.154,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:50:19.821,TopVision,25,25,0,CodeReader,285,25,285,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:50:48.327,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:54:29.315,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:54:43.098,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:00.625,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:13.315,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:17.819,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:20.155,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:22.341,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:24.413,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:26.459,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:28.540,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:30.713,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:35.947,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:55:51.037,TopVision,25,25,0,CodeReader,285,25,285,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:56:22.898,TopVision,25,25,0,CodeReader,285,25,285,NG,ExceedTotalBatchQty,a,Admin
a,Admin,31-01-2023 | 15:57:13.059,TopVision,25,25,0,CodeReader,285,25,25,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:57:27.985,TopVision,26,26,0,CodeReader,285,26,51,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:57:31.429,TopVision,26,26,0,CodeReader,285,26,77,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:57:53.129,TopVision,26,26,0,CodeReader,285,26,103,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:57:57.242,TopVision,26,26,0,CodeReader,285,26,129,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 15:58:02.001,TopVision,26,26,0,CodeReader,285,26,155,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:07:47.382,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:07:51.206,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:07:54.037,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:07:56.079,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:07:58.004,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:07:59.920,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:02.560,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:06.433,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:10.185,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:12.443,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:25.396,TopVision,26,26,0,CodeReader,285,26,286,NG,ExceedTotalBatchQty,a,Admin
a,Admin,31-01-2023 | 16:08:32.821,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:35.636,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:38.334,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:40.457,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:42.629,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:44.540,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:47.765,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:49.777,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:52.610,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:08:55.405,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:09:20.905,TopVision,25,25,0,CodeReader,285,25,285,NG,ExceedTotalBatchQty,a,Admin
a,Admin,31-01-2023 | 16:15:46.133,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:15:49.419,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:15:51.481,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:15:53.434,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:01.071,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:04.534,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:09.627,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:20.532,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:23.351,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:25.962,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:16:42.765,TopVision,25,25,0,CodeReader,285,25,285,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:17.240,TopVision,25,25,0,CodeReader,285,25,25,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:29.254,TopVision,26,26,0,CodeReader,285,26,51,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:34.543,TopVision,26,26,0,CodeReader,285,26,77,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:37.117,TopVision,26,26,0,CodeReader,285,26,103,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:39.460,TopVision,26,26,0,CodeReader,285,26,129,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:41.810,TopVision,26,26,0,CodeReader,285,26,155,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:43.737,TopVision,26,26,0,CodeReader,285,26,181,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:45.762,TopVision,26,26,0,CodeReader,285,26,207,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:47.708,TopVision,26,26,0,CodeReader,285,26,233,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:49.748,TopVision,26,26,0,CodeReader,285,26,259,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:51.937,TopVision,26,26,0,CodeReader,285,26,285,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:20:59.674,TopVision,26,26,0,CodeReader,285,26,26,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:01.932,TopVision,26,26,0,CodeReader,285,26,52,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:04.103,TopVision,26,26,0,CodeReader,285,26,78,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:06.426,TopVision,26,26,0,CodeReader,285,26,104,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:16.259,TopVision,26,26,0,CodeReader,285,26,130,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:21.416,TopVision,26,26,0,CodeReader,285,26,156,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:34.177,TopVision,26,26,0,CodeReader,285,26,182,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:36.483,TopVision,26,26,0,CodeReader,285,26,208,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:49.411,TopVision,26,26,0,CodeReader,285,26,234,OK,N/A,N/A,N/A
a,Admin,31-01-2023 | 16:21:53.570,TopVision,26,26,0,CodeReader,285,26,260,OK,N/A,N/A,N/A
