User ID,User Level,Timestamp,Inspection Type,Total Quantity,Correct Orientation,Wrong Orientation,Inspection Type,Decoded Batch Quantity,Decoded Box Quantity,Accumulated Batch Quantity,Overall Result,Messages,Remarks,Approved By
a,Admin,18-01-2023 | 12:07:37.877,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
t,Technician,18-01-2023 | 12:20:41.426,TopVision,26,26,0,CodeReader,285,26,26,NG,BatchNotMatch,N/A,Admin
t,Technician,18-01-2023 | 12:25:08.390,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
t,Technician,18-01-2023 | 12:25:27.199,TopVision,25,25,0,CodeReader,281,26,26,NG,BoxQtyNotMatch,N/A,Admin
a,Admin,18-01-2023 | 12:33:55.605,TopVision,25,25,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
a,Admin,18-01-2023 | 12:35:39.254,TopVision,25,25,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
a,Admin,18-01-2023 | 12:36:20.966,TopVision,25,25,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
a,Admin,18-01-2023 | 16:01:50.097,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:01:53.503,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:01:55.666,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:01:57.345,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:01:59.457,TopVision,26,26,0,CodeReader,281,26,130,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:02:01.214,TopVision,26,26,0,CodeReader,281,26,156,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:02:03.246,TopVision,26,26,0,CodeReader,281,26,182,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:02:05.265,TopVision,26,26,0,CodeReader,281,26,208,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:02:07.089,TopVision,26,26,0,CodeReader,281,26,234,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:02:08.947,TopVision,26,26,0,CodeReader,281,26,260,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:02:18.020,TopVision,26,26,0,CodeReader,281,26,286,NG,ExceedTotalBatchQty,N/A,Admin
a,Admin,18-01-2023 | 16:09:10.387,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:09:12.697,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:09:14.391,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:09:16.091,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:09:17.848,TopVision,26,26,0,CodeReader,281,26,130,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:09:19.748,TopVision,26,26,0,CodeReader,281,26,156,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:14:54.736,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:14:56.807,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:14:58.373,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:00.040,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:01.679,TopVision,26,26,0,CodeReader,281,26,130,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:03.473,TopVision,26,26,0,CodeReader,281,26,156,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:05.273,TopVision,26,26,0,CodeReader,281,26,182,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:06.865,TopVision,26,26,0,CodeReader,281,26,208,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:08.695,TopVision,26,26,0,CodeReader,281,26,234,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:10.752,TopVision,26,26,0,CodeReader,281,26,260,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 16:15:24.101,TopVision,26,26,0,CodeReader,281,26,286,NG,ExceedTotalBatchQty,test4,Admin
a,Admin,18-01-2023 | 17:11:09.659,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:12.204,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:13.784,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:15.469,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:17.226,TopVision,26,26,0,CodeReader,281,26,130,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:18.823,TopVision,26,26,0,CodeReader,281,26,156,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:20.489,TopVision,26,26,0,CodeReader,281,26,182,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:22.072,TopVision,26,26,0,CodeReader,281,26,208,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:23.789,TopVision,26,26,0,CodeReader,281,26,234,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:25.600,TopVision,26,26,0,CodeReader,281,26,260,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:11:32.017,TopVision,26,26,0,CodeReader,281,26,286,NG,ExceedTotalBatchQty,N/A,Admin
a,Admin,18-01-2023 | 17:11:47.074,TopVision,26,26,0,CodeReader,281,26,312,NG,ExceedTotalBatchQty,test2,Admin
a,Admin,18-01-2023 | 17:15:04.637,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:17.690,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:19.737,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:26.415,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:41.785,TopVision,26,26,0,CodeReader,281,26,130,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:44.370,TopVision,26,26,0,CodeReader,281,26,156,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:46.298,TopVision,26,26,0,CodeReader,281,26,182,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:48.400,TopVision,26,26,0,CodeReader,281,26,208,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:50.228,TopVision,26,26,0,CodeReader,281,26,234,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:15:51.954,TopVision,26,26,0,CodeReader,281,26,260,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:16:00.584,TopVision,26,26,0,CodeReader,281,26,286,NG,ExceedTotalBatchQty,N/A,Admin
a,Admin,18-01-2023 | 17:19:29.858,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:19:47.945,TopVision,26,26,0,CodeReader,285,26,26,NG,BatchNotMatch,test3,Admin
a,Admin,18-01-2023 | 17:20:02.874,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:20:10.363,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:20:14.062,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:20:31.688,TopVision,25,25,0,CodeReader,281,26,52,NG,BoxQtyNotMatch,g,Admin
a,Admin,18-01-2023 | 17:22:08.909,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:24:04.644,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:24:08.173,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:24:15.981,TopVision,26,26,0,CodeReader,285,26,52,NG,BatchNotMatch,N/A,Admin
a,Admin,18-01-2023 | 17:29:20.937,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,18-01-2023 | 17:29:31.384,TopVision,26,26,0,CodeReader,285,26,26,NG,BatchNotMatch,s,Admin
a,Admin,18-01-2023 | 17:29:52.175,TopVision,25,25,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
