User ID,User Level,Timestamp,Inspection Type,Total Quantity,Correct Orientation,Wrong Orientation,Inspection Type,Decoded Batch Quantity,Decoded Box Quantity,Accumulated Batch Quantity,Overall Result,Messages,Remarks,Approved By
a,Admin,27-01-2023 | 09:27:15.161,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 10:16:26.354,TopVision,26,26,0,CodeReader,285,26,78,NG,BatchNotMatch,error,Admin
o,Operator,27-01-2023 | 10:17:46.283,TopVision,25,25,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
o,Operator,27-01-2023 | 10:18:07.754,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
e,Engineer,27-01-2023 | 10:18:17.047,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
e,Engineer,27-01-2023 | 10:18:21.591,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
e,Engineer,27-01-2023 | 10:18:30.882,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
e,Engineer,27-01-2023 | 10:18:50.720,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 10:22:12.886,TopVision,24,24,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
o,Operator,27-01-2023 | 10:24:05.287,TopVision,24,24,0,CodeReader,281,26,0,NG,BoxQtyNotMatch,N/A,Admin
o,Operator,27-01-2023 | 10:39:45.565,TopVision,26,26,0,CodeReader,281,26,0,NG,BatchNotMatch,N/A,Admin
a,Admin,27-01-2023 | 10:40:32.521,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
a,Admin,27-01-2023 | 10:40:35.500,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 10:40:43.885,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
e,Engineer,27-01-2023 | 16:02:38.612,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 16:03:30.756,TopVision,26,26,0,CodeReader,281,26,52,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 16:07:00.188,TopVision,25,25,0,CodeReader,281,26,52,NG,BoxQtyNotMatch,N/A,Engineer
o,Operator,27-01-2023 | 16:07:42.489,TopVision,26,26,0,CodeReader,281,26,78,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 16:09:46.199,TopVision,26,26,0,CodeReader,281,26,104,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 16:10:00.688,TopVision,26,26,0,CodeReader,285,26,104,NG,BatchNotMatch,N/A,Engineer
o,Operator,27-01-2023 | 16:13:21.670,TopVision,26,26,0,CodeReader,281,26,26,OK,N/A,N/A,N/A
o,Operator,27-01-2023 | 16:14:07.376,TopVision,25,25,0,CodeReader,281,26,26,NG,BoxQtyNotMatch,N/A,Engineer
